market,symbol,ticker,current_price,last_price,현재가,quote_source,quote_source_label,data_status,price_data_status,last_time,updated_at
us,ON,ON,116.2,116.2,$116.20,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,ORCL,ORCL,192.08,192.08,$192.08,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,PANW,PANW,260.58,260.58,$260.58,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,PATH,PATH,10.93,10.93,$10.93,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,PLTR,PLTR,136.88,136.88,$136.88,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,QQQ,QQQ,717.54,717.54,$717.54,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,QUBT,QUBT,12.31,12.31,$12.31,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,RDDT,RDDT,141.67,141.67,$141.67,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,RGTI,RGTI,26.42,26.42,$26.42,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,RIOT,RIOT,24.49,24.49,$24.49,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,RKLB,RKLB,135.76,135.76,$135.76,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,RXRX,RXRX,3.01,3.01,$3.01,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,S,S,18.71,18.71,$18.71,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,SE,SE,87.27,87.27,$87.27,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,SHOP,SHOP,103.0,103.0,$103.00,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,SIMO,SIMO,276.14,276.14,$276.14,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,SMCI,SMCI,35.58,35.58,$35.58,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,SMH,SMH,576.32,576.32,$576.32,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,SMR,SMR,11.4,11.4,$11.40,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,SNDK,SNDK,1478.69,1478.69,"$1,478.69",KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,SNOW,SNOW,172.2,172.2,$172.20,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,SOUN,SOUN,8.17,8.17,$8.17,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,SOXX,SOXX,537.33,537.33,$537.33,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,SPY,SPY,745.64,745.64,$745.64,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,STX,STX,812.73,812.73,$812.73,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,TEM,TEM,46.18,46.18,$46.18,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,TER,TER,358.44,358.44,$358.44,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,TLT,TLT,84.68,84.68,$84.68,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,TMDX,TMDX,68.935,68.935,$68.94,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,TSLA,TSLA,426.01,426.01,$426.01,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,TSM,TSM,404.52,404.52,$404.52,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,VRT,VRT,327.46,327.46,$327.46,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,VRTX,VRTX,434.52,434.52,$434.52,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,WDC,WDC,484.28,484.28,$484.28,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,WMT,WMT,120.27,120.27,$120.27,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,XLE,XLE,59.49,59.49,$59.49,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,XLF,XLF,51.94,51.94,$51.94,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
us,ZS,ZS,182.37,182.37,$182.37,KIS Overseas Open API,KIS 해외 현재가,API 현재가 수신,success,05-26 09:30 KST,2026-05-26 09:29:48 KST
